sample_id,price
131447,0.0
47344,0.0
56390,0.0
28935,0.0
276468,0.0
129644,0.0
129059,0.0
161246,0.0
147844,0.0
143756,0.0
103131,0.0
286238,0.0
8708,0.0
241039,0.0
89737,0.0
147371,0.0
68808,0.0
89225,0.0
184365,0.0
109431,0.0
77529,0.0
252679,0.0
74699,0.0
225191,0.0
47314,0.0
190037,0.0
283484,0.0
4624,0.0
37365,0.0
150520,0.0
160793,0.0
288758,0.0
70721,0.0
153130,0.0
253230,0.0
11371,0.0
134200,0.0
46636,0.0
255775,0.0
134099,0.0
132998,0.0
245102,0.0
106588,0.0
40475,0.0
35737,0.0
75488,0.0
243789,0.0
93502,0.0
233628,0.0
86958,0.0
98928,0.0
215242,0.0
264446,0.0
199345,0.0
153369,0.0
242403,0.0
195633,0.0
253943,0.0
210835,0.0
203602,0.0
24911,0.0
82198,0.0
222247,0.0
192793,0.0
104529,0.0
31090,0.0
11109,0.0
125529,0.0
120658,0.0
235470,0.0
216872,0.0
1366,0.0
133729,0.0
139689,0.0
279258,0.0
97282,0.0
288383,0.0
116389,0.0
173568,0.0
262785,0.0
92633,0.0
219247,0.0
254679,0.0
68759,0.0
114484,0.0
77864,0.0
264420,0.0
68473,0.0
284648,0.0
33357,0.0
103968,0.0
49470,0.0
28890,0.0
200182,0.0
104436,0.0
88704,0.0
49343,0.0
146051,0.0
75411,0.0
81149,0.0
290573,0.0
151498,0.0
291639,0.0
56972,0.0
70534,0.0
182536,0.0
254227,0.0
133565,0.0
86422,0.0
198654,0.0
224439,0.0
122263,0.0
246957,0.0
228792,0.0
151419,0.0
180019,0.0
269000,0.0
126116,0.0
72182,0.0
50911,0.0
22336,0.0
85561,0.0
248192,0.0
93970,0.0
213816,0.0
16889,0.0
15442,0.0
203089,0.0
279417,0.0
193127,0.0
198525,0.0
219538,0.0
90945,0.0
254383,0.0
115404,0.0
96786,0.0
259493,0.0
173435,0.0
73281,0.0
199003,0.0
238125,0.0
230530,0.0
27633,0.0
92118,0.0
212816,0.0
89159,0.0
131701,0.0
34332,0.0
78208,0.0
130144,0.0
181900,0.0
147260,0.0
21298,0.0
78630,0.0
145463,0.0
181331,0.0
68026,0.0
107328,0.0
12930,0.0
255057,0.0
273075,0.0
41615,0.0
87308,0.0
5700,0.0
171022,0.0
95699,0.0
7807,0.0
14094,0.0
220034,0.0
188365,0.0
294134,0.0
289489,0.0
29363,0.0
142340,0.0
159952,0.0
239851,0.0
86371,0.0
181699,0.0
95608,0.0
167151,0.0
203800,0.0
260961,0.0
561,0.0
219613,0.0
298494,0.0
118689,0.0
270488,0.0
153189,0.0
258769,0.0
135071,0.0
269187,0.0
66891,0.0
237849,0.0
213497,0.0
96083,0.0
209195,0.0
258460,0.0
102916,0.0
11926,0.0
84021,0.0
160011,0.0
192787,0.0
186032,0.0
269038,0.0
210521,0.0
259077,0.0
245588,0.0
61349,0.0
2440,0.0
93741,0.0
126159,0.0
108584,0.0
138883,0.0
100547,0.0
114363,0.0
19186,0.0
58644,0.0
143305,0.0
248939,0.0
155123,0.0
260415,0.0
58579,0.0
261276,0.0
178859,0.0
157472,0.0
6061,0.0
212250,0.0
242470,0.0
284155,0.0
159980,0.0
187478,0.0
275879,0.0
206880,0.0
99207,0.0
271559,0.0
206246,0.0
250007,0.0
116474,0.0
96162,0.0
203860,0.0
20598,0.0
187229,0.0
71704,0.0
190838,0.0
235135,0.0
235858,0.0
199593,0.0
145032,0.0
181022,0.0
59796,0.0
177029,0.0
261606,0.0
193771,0.0
294082,0.0
190929,0.0
89431,0.0
235156,0.0
225340,0.0
129273,0.0
172668,0.0
109500,0.0
186350,0.0
68038,0.0
31763,0.0
41720,0.0
206618,0.0
172690,0.0
292208,0.0
273819,0.0
243462,0.0
222467,0.0
195771,0.0
280455,0.0
42717,0.0
108167,0.0
149325,0.0
23108,0.0
213975,0.0
211807,0.0
216954,0.0
280860,0.0
156949,0.0
86615,0.0
269871,0.0
145774,0.0
123375,0.0
234458,0.0
93601,0.0
82740,0.0
585,0.0
153138,0.0
268890,0.0
12259,0.0
263044,0.0
124328,0.0
69112,0.0
21188,0.0
246496,0.0
196498,0.0
224332,0.0
96918,0.0
295943,0.0
40707,0.0
65413,0.0
282995,0.0
133095,0.0
162703,0.0
181635,0.0
263120,0.0
3844,0.0
115790,0.0
113251,0.0
71533,0.0
148489,0.0
88065,0.0
165586,0.0
49484,0.0
294861,0.0
151927,0.0
96260,0.0
224569,0.0
93633,0.0
161841,0.0
4587,0.0
64108,0.0
285222,0.0
152321,0.0
72587,0.0
76131,0.0
241293,0.0
23244,0.0
35269,0.0
121417,0.0
33621,0.0
200873,0.0
47677,0.0
130261,0.0
218381,0.0
173929,0.0
149574,0.0
168096,0.0
118282,0.0
87015,0.0
14230,0.0
82975,0.0
42344,0.0
242296,0.0
111057,0.0
136594,0.0
253070,0.0
96763,0.0
33204,0.0
270874,0.0
256601,0.0
208413,0.0
298683,0.0
150326,0.0
220519,0.0
9857,0.0
290547,0.0
67868,0.0
211946,0.0
54814,0.0
225051,0.0
160216,0.0
281718,0.0
91925,0.0
170581,0.0
145478,0.0
271849,0.0
13784,0.0
179242,0.0
146924,0.0
160154,0.0
206004,0.0
137077,0.0
232088,0.0
138573,0.0
72899,0.0
69429,0.0
68563,0.0
238751,0.0
161463,0.0
104111,0.0
241769,0.0
172917,0.0
238606,0.0
124573,0.0
2595,0.0
77740,0.0
142206,0.0
220175,0.0
37564,0.0
98411,0.0
48457,0.0
101213,0.0
177251,0.0
290059,0.0
269407,0.0
131995,0.0
67627,0.0
257663,0.0
66787,0.0
207505,0.0
98495,0.0
192061,0.0
53926,0.0
81707,0.0
249939,0.0
15944,0.0
165256,0.0
51295,0.0
68267,0.0
91451,0.0
2643,0.0
172860,0.0
52304,0.0
37360,0.0
131094,0.0
225345,0.0
273492,0.0
132873,0.0
122581,0.0
8477,0.0
291815,0.0
9906,0.0
235965,0.0
150813,0.0
137502,0.0
37884,0.0
32935,0.0
16356,0.0
160397,0.0
246582,0.0
251047,0.0
238229,0.0
268140,0.0
285647,0.0
205476,0.0
72760,0.0
123497,0.0
135883,0.0
294868,0.0
182893,0.0
34256,0.0
40245,0.0
163481,0.0
122295,0.0
103549,0.0
41805,0.0
176189,0.0
247981,0.0
273162,0.0
218014,0.0
173287,0.0
228521,0.0
4085,0.0
250264,0.0
243175,0.0
111173,0.0
28397,0.0
245278,0.0
225737,0.0
62994,0.0
242806,0.0
49803,0.0
61129,0.0
228049,0.0
249685,0.0
45483,0.0
131429,0.0
111526,0.0
80331,0.0
247751,0.0
125678,0.0
17653,0.0
247554,0.0
275883,0.0
206589,0.0
251032,0.0
259755,0.0
84440,0.0
159961,0.0
112877,0.0
253382,0.0
250983,0.0
282664,0.0
97341,0.0
36515,0.0
83147,0.0
192661,0.0
152197,0.0
72332,0.0
118545,0.0
262703,0.0
198416,0.0
71620,0.0
244418,0.0
224198,0.0
99432,0.0
186420,0.0
289158,0.0
299075,0.0
262174,0.0
233857,0.0
240224,0.0
6756,0.0
150633,0.0
272890,0.0
67600,0.0
35062,0.0
288668,0.0
279969,0.0
138058,0.0
110543,0.0
134521,0.0
188758,0.0
34525,0.0
81272,0.0
80680,0.0
144552,0.0
7534,0.0
93379,0.0
114906,0.0
282486,0.0
154308,0.0
108083,0.0
131798,0.0
199061,0.0
185391,0.0
237552,0.0
269109,0.0
64217,0.0
17615,0.0
108257,0.0
218391,0.0
108677,0.0
189533,0.0
51148,0.0
81843,0.0
52612,0.0
180601,0.0
291151,0.0
147446,0.0
299342,0.0
45505,0.0
253050,0.0
54180,0.0
98146,0.0
33091,0.0
12835,0.0
276059,0.0
72065,0.0
71828,0.0
294942,0.0
149166,0.0
198178,0.0
165351,0.0
20252,0.0
237631,0.0
71004,0.0
280509,0.0
289924,0.0
54746,0.0
176590,0.0
38846,0.0
194370,0.0
177458,0.0
66525,0.0
67988,0.0
32466,0.0
38063,0.0
53939,0.0
30198,0.0
232255,0.0
108071,0.0
191326,0.0
297511,0.0
113972,0.0
296502,0.0
32107,0.0
164098,0.0
192778,0.0
30013,0.0
197109,0.0
191931,0.0
199065,0.0
235818,0.0
204768,0.0
219877,0.0
127940,0.0
204244,0.0
150236,0.0
192756,0.0
126326,0.0
51976,0.0
90862,0.0
209828,0.0
265703,0.0
292515,0.0
213828,0.0
278903,0.0
58531,0.0
13995,0.0
208619,0.0
22631,0.0
57620,0.0
24744,0.0
293147,0.0
142405,0.0
241784,0.0
134121,0.0
153927,0.0
74538,0.0
171555,0.0
276092,0.0
18849,0.0
177283,0.0
118811,0.0
143713,0.0
123583,0.0
70883,0.0
159299,0.0
100,0.0
40128,0.0
185633,0.0
92987,0.0
54133,0.0
181961,0.0
115533,0.0
31238,0.0
293072,0.0
296357,0.0
290944,0.0
232184,0.0
95223,0.0
6067,0.0
102264,0.0
90041,0.0
90616,0.0
62663,0.0
48305,0.0
220246,0.0
112759,0.0
162741,0.0
212595,0.0
281378,0.0
294187,0.0
24375,0.0
217378,0.0
236052,0.0
22340,0.0
38836,0.0
111996,0.0
296349,0.0
78659,0.0
166750,0.0
181280,0.0
77402,0.0
84240,0.0
88957,0.0
6917,0.0
17551,0.0
197490,0.0
225904,0.0
42862,0.0
101377,0.0
54696,0.0
96298,0.0
174007,0.0
125763,0.0
178461,0.0
135641,0.0
61107,0.0
268057,0.0
138586,0.0
226417,0.0
66135,0.0
132622,0.0
147831,0.0
146885,0.0
36446,0.0
59507,0.0
291266,0.0
59032,0.0
212230,0.0
28134,0.0
109823,0.0
278006,0.0
70225,0.0
179951,0.0
204742,0.0
31700,0.0
263696,0.0
107748,0.0
54177,0.0
103713,0.0
252849,0.0
12584,0.0
208075,0.0
2908,0.0
265635,0.0
232851,0.0
47534,0.0
116116,0.0
295695,0.0
231017,0.0
168527,0.0
150335,0.0
169818,0.0
129882,0.0
64693,0.0
201247,0.0
206710,0.0
35852,0.0
66557,0.0
270879,0.0
98390,0.0
134361,0.0
221624,0.0
270028,0.0
265893,0.0
220059,0.0
32841,0.0
128188,0.0
193657,0.0
55555,0.0
159073,0.0
247278,0.0
210903,0.0
196686,0.0
193876,0.0
108395,0.0
277014,0.0
268519,0.0
224617,0.0
298159,0.0
25635,0.0
109882,0.0
270257,0.0
126196,0.0
18378,0.0
295107,0.0
218450,0.0
149391,0.0
267166,0.0
54508,0.0
168959,0.0
119411,0.0
80409,0.0
91737,0.0
188998,0.0
103642,0.0
233233,0.0
63970,0.0
93980,0.0
143005,0.0
2109,0.0
277665,0.0
256184,0.0
285066,0.0
156971,0.0
261957,0.0
168263,0.0
99515,0.0
126749,0.0
227782,0.0
166618,0.0
39951,0.0
257848,0.0
108150,0.0
200530,0.0
297760,0.0
62432,0.0
256205,0.0
170972,0.0
281533,0.0
273034,0.0
134965,0.0
287158,0.0
129771,0.0
125804,0.0
260441,0.0
103079,0.0
104291,0.0
92654,0.0
63907,0.0
141737,0.0
91965,0.0
186422,0.0
208110,0.0
150732,0.0
177490,0.0
25248,0.0
105702,0.0
125023,0.0
238925,0.0
25272,0.0
114246,0.0
221673,0.0
126294,0.0
81752,0.0
142107,0.0
53451,0.0
66905,0.0
3427,0.0
76962,0.0
288495,0.0
30669,0.0
120053,0.0
99805,0.0
110607,0.0
105933,0.0
10890,0.0
203610,0.0
59194,0.0
252812,0.0
204655,0.0
83686,0.0
97682,0.0
297431,0.0
243788,0.0
229366,0.0
142987,0.0
169795,0.0
186398,0.0
49005,0.0
230152,0.0
220700,0.0
187447,0.0
171027,0.0
268837,0.0
260436,0.0
78469,0.0
187518,0.0
94427,0.0
7978,0.0
238128,0.0
176944,0.0
261059,0.0
143866,0.0
141597,0.0
113784,0.0
162718,0.0
15235,0.0
168739,0.0
29198,0.0
172392,0.0
140857,0.0
232539,0.0
200770,0.0
95206,0.0
21225,0.0
165923,0.0
286031,0.0
123402,0.0
141345,0.0
185235,0.0
149059,0.0
126256,0.0
55783,0.0
10149,0.0
23157,0.0
62986,0.0
83341,0.0
211693,0.0
270827,0.0
92432,0.0
222635,0.0
1697,0.0
31580,0.0
258898,0.0
21527,0.0
50846,0.0
156214,0.0
76180,0.0
78263,0.0
121612,0.0
207258,0.0
130277,0.0
14924,0.0
10881,0.0
235096,0.0
292225,0.0
95527,0.0
14258,0.0
108941,0.0
235808,0.0
225930,0.0
177018,0.0
159079,0.0
178963,0.0
51085,0.0
212100,0.0
160711,0.0
75286,0.0
286053,0.0
152792,0.0
70066,0.0
159387,0.0
10572,0.0
220281,0.0
106708,0.0
203718,0.0
185346,0.0
219491,0.0
281638,0.0
79927,0.0
213410,0.0
112120,0.0
48286,0.0
148933,0.0
66895,0.0
182996,0.0
14150,0.0
11061,0.0
273229,0.0
211317,0.0
231288,0.0
77503,0.0
273639,0.0
150509,0.0
77546,0.0
18828,0.0
191665,0.0
91317,0.0
279237,0.0
8579,0.0
58640,0.0
201927,0.0
208477,0.0
246076,0.0
8845,0.0
261725,0.0
142778,0.0
218490,0.0
233234,0.0
245731,0.0
44727,0.0
80256,0.0
32469,0.0
102725,0.0
105769,0.0
31581,0.0
189690,0.0
42953,0.0
273979,0.0
183110,0.0
262975,0.0
135559,0.0
144351,0.0
156961,0.0
78202,0.0
5839,0.0
98816,0.0
167014,0.0
19528,0.0
188562,0.0
163994,0.0
205167,0.0
159055,0.0
24339,0.0
246105,0.0
259530,0.0
240687,0.0
114356,0.0
46411,0.0
259424,0.0
55130,0.0
270067,0.0
42354,0.0
55257,0.0
268795,0.0
203007,0.0
82346,0.0
171973,0.0
253670,0.0
91929,0.0
107945,0.0
88463,0.0
249589,0.0
144291,0.0
193784,0.0
241171,0.0
10026,0.0
116696,0.0
160409,0.0
122791,0.0
18520,0.0
13879,0.0
108740,0.0
135218,0.0
52274,0.0
229017,0.0
93398,0.0
203053,0.0
193750,0.0
252485,0.0
66717,0.0
96895,0.0
106272,0.0
232218,0.0
19384,0.0
116893,0.0
94264,0.0
117901,0.0
478,0.0
124898,0.0
138891,0.0
218022,0.0
295673,0.0
41419,0.0
111707,0.0
164308,0.0
102693,0.0
141165,0.0
129284,0.0
227998,0.0
127882,0.0
3329,0.0
144976,0.0
38810,0.0
107415,0.0
42496,0.0
250788,0.0
209778,0.0
209136,0.0
81425,0.0
96085,0.0
167970,0.0
78824,0.0
158275,0.0
251270,0.0
107409,0.0
180559,0.0
199297,0.0
71013,0.0
104377,0.0
299076,0.0
52017,0.0
185939,0.0
24224,0.0
45119,0.0
88307,0.0
12908,0.0
102792,0.0
232971,0.0
119791,0.0
67478,0.0
233932,0.0
205940,0.0
34137,0.0
91420,0.0
230500,0.0
99710,0.0
235133,0.0
277213,0.0
19400,0.0
237456,0.0
121658,0.0
277650,0.0
72039,0.0
71798,0.0
182421,0.0
115809,0.0
181534,0.0
278074,0.0
221153,0.0
34217,0.0
76530,0.0
99918,0.0
195304,0.0
121675,0.0
6391,0.0
74840,0.0
144601,0.0
39779,0.0
110498,0.0
58544,0.0
245826,0.0
32038,0.0
290287,0.0
138206,0.0
254594,0.0
88596,0.0
30663,0.0
26006,0.0
145548,0.0
148101,0.0
141848,0.0
6906,0.0
279520,0.0
192534,0.0
11945,0.0
259340,0.0
61497,0.0
220790,0.0
277751,0.0
229576,0.0
116966,0.0
204069,0.0
126551,0.0
295654,2.0
270357,0.0
18148,0.0
232214,0.0
162939,0.0
12546,0.0
251774,0.0
11133,0.0
84116,0.0
246757,0.0
122786,0.0
115689,0.0
49148,0.0
274677,0.0
102435,0.0
273393,0.0
263331,0.0
195072,0.0
142437,0.0
293080,0.0
163937,0.0
111016,0.0
171733,0.0
1756,0.0
77414,0.0
173275,0.0
205642,0.0
52045,0.0
155623,0.0
91604,0.0
8252,0.0
28345,0.0
203742,0.0
293998,0.0
140772,0.0
142390,0.0
280907,0.0
145442,0.0
62879,0.0
90372,0.0
36505,0.0
18625,0.0
202358,0.0
108642,0.0
291391,0.0
183424,0.0
266503,0.0
141135,0.0
185316,0.0
207405,0.0
119435,0.0
77520,0.0
288397,0.0
246351,0.0
207538,0.0
21280,0.0
93999,0.0
250001,0.0
2574,0.0
259032,0.0
60773,0.0
66704,0.0
100337,0.0
29923,0.0
37393,0.0
228449,0.0
35480,0.0
85156,0.0
207757,0.0
230304,0.0
244204,0.0
285882,0.0
260548,0.0
286264,0.0
77844,0.0
40401,0.0
168487,0.0
15528,0.0
48602,0.0
89330,0.0
4253,0.0
213784,0.0
289599,0.0
126466,0.0
246566,0.0
206510,0.0
33044,0.0
97658,0.0
136494,0.0
108725,0.0
33210,0.0
114556,0.0
14022,0.0
158290,0.0
108276,0.0
212604,0.0
153881,0.0
39523,0.0
101103,0.0
148740,0.0
288474,0.0
131804,0.0
210826,0.0
273838,0.0
257052,0.0
178150,0.0
123792,0.0
284610,0.0
193682,0.0
149079,0.0
2371,0.0
163451,0.0
203425,0.0
292779,0.0
284785,0.0
236665,0.0
127883,0.0
96069,0.0
49916,0.0
251923,0.0
270851,0.0
98612,0.0
18020,0.0
162210,0.0
275984,0.0
124489,0.0
124677,0.0
203442,0.0
194657,0.0
293709,0.0
246040,0.0
274872,0.0
135539,0.0
153064,0.0
91856,0.0
198319,0.0
93973,0.0
29983,0.0
260808,0.0
190142,0.0
22826,0.0
53138,0.0
256530,0.0
107397,0.0
68306,0.0
248745,0.0
24589,0.0
183503,0.0
264658,0.0
73369,0.0
244074,0.0
117186,0.0
47478,0.0
179839,0.0
188053,0.0
247206,0.0
43765,0.0
278895,0.0
130185,0.0
267839,0.0
3623,0.0
175954,0.0
115079,0.0
118883,0.0
238712,0.0
63586,0.0
211835,0.0
97336,0.0
185621,0.0
97058,0.0
157656,0.0
157002,0.0
267838,0.0
194177,0.0
113708,0.0
148282,0.0
34321,0.0
96243,0.0
59654,0.0
222004,0.0
127064,0.0
289706,0.0
18006,0.0
257516,0.0
81683,0.0
258893,0.0
66471,0.0
140803,0.0
14277,0.0
44684,0.0
180021,0.0
258645,0.0
49587,0.0
289863,0.0
159364,0.0
51612,0.0
205411,0.0
12943,0.0
129987,0.0
96188,0.0
122802,0.0
257025,0.0
72636,0.0
162215,0.0
152772,0.0
179939,0.0
138399,0.0
249543,0.0
249020,0.0
122833,0.0
271412,0.0
124835,0.0
154566,0.0
121405,0.0
101455,0.0
233564,0.0
95316,0.0
270442,0.0
285998,0.0
228115,0.0
279862,0.0
255208,0.0
153190,0.0
48820,0.0
90531,0.0
287905,0.0
191101,0.0
39897,0.0
73248,0.0
248766,0.0
200685,0.0
298279,0.0
243019,0.0
269130,0.0
145566,0.0
275614,0.0
118424,0.0
249258,0.0
173346,0.0
63315,0.0
5999,0.0
174643,0.0
116852,0.0
17331,0.0
128684,0.0
64891,0.0
196107,0.0
173769,0.0
274108,0.0
227245,0.0
208172,0.0
35713,0.0
4228,0.0
37698,0.0
244638,0.0
222438,0.0
238809,0.0
46468,0.0
261438,0.0
276592,0.0
185358,0.0
563,0.0
248853,0.0
201854,0.0
41804,0.0
163383,0.0
241045,0.0
176690,0.0
199013,0.0
5049,0.0
18103,0.0
70368,0.0
194989,0.0
63755,0.0
62094,0.0
134245,0.0
57385,0.0
208497,0.0
36651,0.0
246980,0.0
10044,0.0
141843,0.0
85713,0.0
257327,0.0
74313,0.0
11925,0.0
167721,0.0
195473,0.0
235239,0.0
161993,0.0
299100,0.0
20223,0.0
148819,0.0
218001,0.0
289317,0.0
155603,0.0
79881,0.0
138943,0.0
141275,0.0
165333,0.0
282196,0.0
187953,0.0
183124,0.0
28917,0.0
226690,0.0
87274,0.0
121617,0.0
197338,0.0
63369,0.0
214425,0.0
128445,0.0
119307,0.0
164977,0.0
227653,0.0
232991,0.0
276122,0.0
246912,0.0
136884,0.0
262784,0.0
274631,0.0
207289,0.0
259926,0.0
241583,0.0
121328,0.0
288533,0.0
40594,0.0
154362,0.0
224020,0.0
56571,0.0
194299,0.0
1735,0.0
37040,0.0
114797,0.0
150880,0.0
6302,0.0
172342,0.0
35355,0.0
216781,0.0
80593,0.0
175468,0.0
278023,0.0
256468,0.0
66059,0.0
78155,0.0
280307,0.0
231867,0.0
285593,0.0
33445,0.0
237449,0.0
264094,0.0
17565,0.0
250594,0.0
60260,0.0
82893,0.0
176177,0.0
80047,0.0
4352,0.0
188351,0.0
13738,0.0
40621,0.0
30435,0.0
251811,0.0
156429,0.0
260946,0.0
184191,0.0
289703,0.0
280898,0.0
294496,0.0
171805,0.0
79155,0.0
284083,0.0
258620,0.0
73505,0.0
215062,0.0
296681,0.0
270522,0.0
289218,0.0
53524,0.0
86498,0.0
255537,0.0
227888,0.0
276977,0.0
13878,0.0
95816,0.0
189092,0.0
78909,0.0
207782,0.0
281807,0.0
228906,0.0
57438,0.0
6779,0.0
170641,0.0
51653,0.0
122973,0.0
95801,0.0
256126,0.0
143152,0.0
11722,0.0
251048,0.0
73604,0.0
256341,0.0
184745,0.0
203288,0.0
159363,0.0
7067,0.0
76909,0.0
170054,0.0
286970,0.0
289696,0.0
242334,0.0
45948,0.0
249740,0.0
105367,0.0
65445,0.0
233943,0.0
219998,0.0
281897,0.0
1672,0.0
2279,0.0
184441,0.0
214873,0.0
133839,0.0
26113,0.0
45517,0.0
198660,0.0
125474,0.0
37923,0.0
42621,0.0
287410,0.0
13020,0.0
205339,0.0
171985,0.0
100990,0.0
250189,0.0
120540,0.0
153733,0.0
104160,0.0
49114,0.0
233536,0.0
65864,0.0
180655,0.0
146413,0.0
242420,0.0
261890,0.0
165881,0.0
126484,0.0
205132,0.0
161221,0.0
184583,0.0
50395,0.0
264632,0.0
145495,0.0
11089,0.0
114553,0.0
106630,0.0
221337,0.0
150766,0.0
205357,0.0
14009,0.0
233466,0.0
143208,0.0
61659,0.0
28450,0.0
40650,0.0
246251,0.0
298991,0.0
268358,0.0
174278,0.0
54127,0.0
278277,0.0
38552,0.0
149194,0.0
43030,0.0
295823,0.0
152069,0.0
13093,0.0
274579,0.0
159126,0.0
233196,0.0
234868,0.0
79779,0.0
57404,0.0
234699,0.0
265538,0.0
161026,0.0
64629,0.0
187775,0.0
287575,0.0
106434,0.0
18749,0.0
226295,0.0
226456,0.0
14997,0.0
27226,0.0
140949,0.0
173043,0.0
259137,0.0
255883,0.0
180578,0.0
195167,0.0
36799,0.0
582,0.0
193319,0.0
77773,0.0
60386,0.0
205744,0.0
250582,0.0
253088,0.0
35100,0.0
153930,0.0
220749,0.0
114562,0.0
131437,0.0
251915,0.0
279420,0.0
217628,0.0
102480,0.0
123331,0.0
20744,0.0
